Experiment_ID,Parameter,Value,Metric,Time,Mean,Variance,CI_95_Lower,CI_95_Upper
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,0,10,0,10.0,10.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,10,14.0,0.0,14.0,14.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,20,14.0,0.0,14.0,14.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,30,14.0,0.0,14.0,14.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,40,18.0,0.0,18.0,18.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,50,18.0,0.0,18.0,18.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,60,18.0,0.0,18.0,18.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,70,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,80,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,90,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,100,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,110,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,120,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,130,30.0,0.0,30.0,30.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,140,30.0,0.0,30.0,30.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,150,30.0,0.0,30.0,30.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,160,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,170,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,180,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,190,38.0,0.0,38.0,38.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,200,38.0,0.0,38.0,38.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,210,38.0,0.0,38.0,38.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,220,42.0,0.0,42.0,42.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,230,42.0,0.0,42.0,42.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,240,42.0,0.0,42.0,42.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,250,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,260,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,270,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,280,50.0,0.0,50.0,50.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,290,50.0,0.0,50.0,50.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,300,50.0,0.0,50.0,50.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,310,54.0,0.0,54.0,54.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,320,54.0,0.0,54.0,54.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,330,54.0,0.0,54.0,54.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,340,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,350,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,360,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,370,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,380,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,390,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,400,66.0,0.0,66.0,66.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,410,66.0,0.0,66.0,66.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,420,66.0,0.0,66.0,66.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,430,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,440,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,450,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,460,74.0,0.0,74.0,74.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,470,74.0,0.0,74.0,74.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,480,74.0,0.0,74.0,74.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,490,78.0,0.0,78.0,78.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,segmentStress_B,500,78.0,0.0,78.0,78.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,0,10,0,10.0,10.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,10,14.0,0.0,14.0,14.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,20,14.0,0.0,14.0,14.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,30,14.0,0.0,14.0,14.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,40,18.0,0.0,18.0,18.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,50,18.0,0.0,18.0,18.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,60,18.0,0.0,18.0,18.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,70,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,80,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,90,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,100,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,110,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,120,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,130,30.0,0.0,30.0,30.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,140,30.0,0.0,30.0,30.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,150,30.0,0.0,30.0,30.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,160,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,170,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,180,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,190,38.0,0.0,38.0,38.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,200,38.0,0.0,38.0,38.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,210,38.0,0.0,38.0,38.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,220,42.0,0.0,42.0,42.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,230,42.0,0.0,42.0,42.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,240,42.0,0.0,42.0,42.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,250,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,260,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,270,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,280,50.0,0.0,50.0,50.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,290,50.0,0.0,50.0,50.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,300,50.0,0.0,50.0,50.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,310,54.0,0.0,54.0,54.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,320,54.0,0.0,54.0,54.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,330,54.0,0.0,54.0,54.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,340,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,350,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,360,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,370,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,380,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,390,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,400,66.0,0.0,66.0,66.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,410,66.0,0.0,66.0,66.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,420,66.0,0.0,66.0,66.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,430,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,440,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,450,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,460,74.0,0.0,74.0,74.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,470,74.0,0.0,74.0,74.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,480,74.0,0.0,74.0,74.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,490,78.0,0.0,78.0,78.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,localizedTelemetryTrust_A,500,78.0,0.0,78.0,78.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,0,10,0,10.0,10.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,10,14.0,0.0,14.0,14.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,20,14.0,0.0,14.0,14.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,30,14.0,0.0,14.0,14.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,40,18.0,0.0,18.0,18.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,50,18.0,0.0,18.0,18.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,60,18.0,0.0,18.0,18.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,70,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,80,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,90,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,100,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,110,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,120,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,130,30.0,0.0,30.0,30.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,140,30.0,0.0,30.0,30.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,150,30.0,0.0,30.0,30.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,160,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,170,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,180,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,190,38.0,0.0,38.0,38.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,200,38.0,0.0,38.0,38.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,210,38.0,0.0,38.0,38.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,220,42.0,0.0,42.0,42.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,230,42.0,0.0,42.0,42.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,240,42.0,0.0,42.0,42.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,250,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,260,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,270,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,280,50.0,0.0,50.0,50.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,290,50.0,0.0,50.0,50.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,300,50.0,0.0,50.0,50.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,310,54.0,0.0,54.0,54.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,320,54.0,0.0,54.0,54.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,330,54.0,0.0,54.0,54.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,340,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,350,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,360,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,370,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,380,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,390,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,400,66.0,0.0,66.0,66.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,410,66.0,0.0,66.0,66.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,420,66.0,0.0,66.0,66.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,430,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,440,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,450,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,460,74.0,0.0,74.0,74.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,470,74.0,0.0,74.0,74.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,480,74.0,0.0,74.0,74.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,490,78.0,0.0,78.0,78.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,20,compressorHealth_A,500,78.0,0.0,78.0,78.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,0,10,0,10.0,10.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,10,15.5,0.0,15.5,15.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,20,16.0,0.0,16.0,16.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,30,16.0,0.0,16.0,16.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,40,21.5,0.0,21.5,21.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,50,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,60,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,70,27.5,0.0,27.5,27.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,80,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,90,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,100,33.5,0.0,33.5,33.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,110,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,120,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,130,39.5,0.0,39.5,39.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,140,40.0,0.0,40.0,40.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,150,40.0,0.0,40.0,40.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,160,45.5,0.0,45.5,45.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,170,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,180,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,190,51.5,0.0,51.5,51.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,200,52.0,0.0,52.0,52.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,210,52.0,0.0,52.0,52.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,220,57.5,0.0,57.5,57.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,230,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,240,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,250,63.5,0.0,63.5,63.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,260,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,270,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,280,69.5,0.0,69.5,69.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,290,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,300,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,310,75.5,0.0,75.5,75.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,320,76.0,0.0,76.0,76.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,330,76.0,0.0,76.0,76.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,340,81.5,0.0,81.5,81.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,350,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,360,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,370,87.5,0.0,87.5,87.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,380,88.0,0.0,88.0,88.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,390,88.0,0.0,88.0,88.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,400,93.5,0.0,93.5,93.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,410,94.0,0.0,94.0,94.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,420,94.0,0.0,94.0,94.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,430,99.5,0.0,99.5,99.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,440,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,450,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,460,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,470,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,480,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,490,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,segmentStress_B,500,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,0,10,0,10.0,10.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,10,15.5,0.0,15.5,15.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,20,16.0,0.0,16.0,16.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,30,16.0,0.0,16.0,16.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,40,21.5,0.0,21.5,21.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,50,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,60,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,70,27.5,0.0,27.5,27.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,80,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,90,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,100,33.5,0.0,33.5,33.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,110,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,120,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,130,39.5,0.0,39.5,39.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,140,40.0,0.0,40.0,40.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,150,40.0,0.0,40.0,40.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,160,45.5,0.0,45.5,45.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,170,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,180,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,190,51.5,0.0,51.5,51.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,200,52.0,0.0,52.0,52.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,210,52.0,0.0,52.0,52.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,220,57.5,0.0,57.5,57.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,230,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,240,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,250,63.5,0.0,63.5,63.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,260,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,270,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,280,69.5,0.0,69.5,69.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,290,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,300,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,310,75.5,0.0,75.5,75.5
